CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
622044349,08/09/2006,22:45:00,,,08/09/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104.0,INSIDE,,,,1009799.0,197196.0,40.707905558,-73.90784924100001,"(40.707905558, -73.907849241)"
530560447,08/09/2006,21:56:00,,,08/09/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77.0,OUTSIDE,,,,1005473.0,182208.0,40.666778375999996,-73.92349981,"(40.666778376, -73.92349981)"
912453151,08/09/2006,17:40:00,,,08/09/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,73.0,OUTSIDE,,,,1010336.0,181998.0,40.66618898,-73.905971188,"(40.66618898, -73.905971188)"
714011095,08/08/2006,03:03:00,,,08/08/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115.0,INSIDE,,,,1017243.0,215135.0,40.757119045,-73.880911685,"(40.757119045, -73.880911685)"
744796011,08/08/2006,01:17:00,,,08/08/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,OUTSIDE,,,,1010936.0,178952.0,40.657826599,-73.903820469,"(40.657826599, -73.903820469)"
456526259,08/08/2006,00:18:00,,,08/08/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34.0,OUTSIDE,,,,1002893.0,248817.0,40.84960877,-73.93261512699999,"(40.84960877, -73.932615127)"
878631027,08/07/2006,22:06:00,,,08/07/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,79.0,OUTSIDE,,,,999480.0,193089.0,40.696656583,-73.945077921,"(40.696656583, -73.945077921)"
970869106,08/06/2006,17:37:00,,,08/06/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62.0,INSIDE,,,,986181.0,154762.0,40.591470105999996,-73.99304869699999,"(40.591470106, -73.993048697)"
121118774,07/24/2006,03:24:00,,,07/24/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41.0,OUTSIDE,,,,1012060.0,235815.0,40.813897919,-73.899534336,"(40.813897919, -73.899534336)"
530847798,08/06/2006,14:10:00,,,08/06/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103.0,OUTSIDE,,,,1038476.0,190207.0,40.688593153,-73.804471232,"(40.688593153, -73.804471232)"
966330370,08/05/2006,23:24:00,,,08/05/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101.0,OUTSIDE,,,,1050475.0,155264.0,40.592600805,-73.76154795,"(40.592600805, -73.76154795)"
306251819,08/04/2006,13:30:00,,,08/04/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28.0,INSIDE,,,,997214.0,231095.0,40.800977081999996,-73.953176474,"(40.800977082, -73.953176474)"
982201664,10/18/2005,02:45:00,,,07/12/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103.0,OUTSIDE,,,,1043297.0,197446.0,40.708431616,-73.78702408699999,"(40.708431616, -73.787024087)"
549839541,08/01/2006,21:59:00,,,08/01/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48.0,OUTSIDE,,,,1017496.0,246631.0,40.84356594,-73.87984253,"(40.84356594, -73.87984253)"
853592277,08/01/2006,08:13:00,,,08/01/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120.0,INSIDE,,,,962064.0,172130.0,40.639114103000004,-74.079941206,"(40.639114103, -74.079941206)"
137373854,07/30/2006,03:40:00,,,07/30/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44.0,OUTSIDE,,,,1004145.0,242040.0,40.831005149,-73.928109797,"(40.831005149, -73.928109797)"
562117753,07/30/2006,01:10:00,,,07/30/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88.0,OUTSIDE,,,,995084.0,188443.0,40.683910855,-73.960938562,"(40.683910855, -73.960938562)"
717179728,07/29/2006,22:30:00,,,07/29/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30.0,OUTSIDE,,,,999751.0,241187.0,40.828672713,-73.943989719,"(40.828672713, -73.943989719)"
225643150,07/28/2006,20:40:00,,,07/28/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,OUTSIDE,,,,1018747.0,183640.0,40.670667125,-73.875644318,"(40.670667125, -73.875644318)"
555997176,07/28/2006,19:24:00,,,07/28/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,OUTSIDE,,,,1006376.0,181512.0,40.6648658,-73.92024709,"(40.6648658, -73.92024709)"
581367553,09/17/1979,03:45:00,,,07/28/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33.0,OUTSIDE,,,,1001730.0,246719.0,40.843852757,-73.936824333,"(40.843852757, -73.936824333)"
148622317,07/27/2006,17:15:00,,,07/27/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77.0,OUTSIDE,,,,1005697.0,182564.0,40.667754977,-73.922691234,"(40.667754977, -73.922691234)"
482547981,07/26/2006,21:50:00,,,07/26/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52.0,OUTSIDE,,,,1015459.0,256345.0,40.870235382,-73.887159498,"(40.870235382, -73.887159498)"
380807582,07/26/2006,13:28:00,,,07/26/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83.0,OUTSIDE,,,,1003447.0,193916.0,40.69891879,-73.930769489,"(40.69891879, -73.930769489)"
667126459,07/26/2006,00:49:00,,,07/26/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73.0,OUTSIDE,,,,1008464.0,185964.0,40.677080075999996,-73.912704795,"(40.677080076, -73.912704795)"
193506160,07/26/2006,00:18:00,,,07/26/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,OUTSIDE,,,,1018894.0,181668.0,40.665253855,-73.875124537,"(40.665253855, -73.875124537)"
156000949,07/24/2006,15:00:00,,,07/24/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50.0,INSIDE,,,,1011288.0,255912.0,40.86906069,-73.90224225899999,"(40.86906069, -73.902242259)"
843046086,07/24/2006,07:18:00,,,07/24/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,INSIDE,,,,1018723.0,178786.0,40.657344075,-73.875755653,"(40.657344075, -73.875755653)"
184317971,07/24/2006,04:00:00,,,07/24/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121.0,OUTSIDE,,,,938678.0,167339.0,40.625874389,-74.16417226600001,"(40.625874389, -74.164172266)"
597817733,07/23/2006,04:50:00,,,07/23/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24.0,OUTSIDE,,,,993166.0,231543.0,40.80221173,-73.967796945,"(40.80221173, -73.967796945)"
930621495,07/22/2006,23:15:00,,,07/22/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10.0,INSIDE,,,,983190.0,208988.0,40.740308565,-74.0038266,"(40.740308565, -74.0038266)"
531213810,07/22/2006,21:50:00,,,07/22/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60.0,INSIDE,,,,987641.0,148923.0,40.575442769,-73.987794763,"(40.575442769, -73.987794763)"
134768785,07/22/2006,21:45:00,,,07/22/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81.0,OUTSIDE,,,,1005985.0,188595.0,40.684308007,-73.92163363,"(40.684308007, -73.92163363)"
198811748,07/22/2006,17:00:00,,,07/22/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,23.0,OUTSIDE,,,,999686.0,226680.0,40.788855131,-73.944257948,"(40.788855131, -73.944257948)"
870606286,07/22/2006,04:22:00,,,07/22/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77.0,OUTSIDE,,,,997689.0,184653.0,40.673504591,-73.951553578,"(40.673504591, -73.951553578)"
671657827,07/22/2006,01:00:00,,,07/22/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102.0,OUTSIDE,,,,1030079.0,189367.0,40.686335012,-73.83475509600001,"(40.686335012, -73.834755096)"
411673910,07/21/2006,23:42:00,,,07/21/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81.0,INSIDE,,,,1004959.0,189805.0,40.687631639,-73.92532926,"(40.687631639, -73.92532926)"
521389325,07/20/2006,22:37:00,,,07/20/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67.0,OUTSIDE,,,,1006114.0,179560.0,40.659508643,-73.921197813,"(40.659508643, -73.921197813)"
670471919,07/19/2006,20:19:00,,,07/19/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32.0,OUTSIDE,,,,1000068.0,237698.0,40.819095837,-73.942852488,"(40.819095837, -73.942852488)"
252373568,07/19/2006,14:47:00,,,07/19/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43.0,OUTSIDE,,,,1021650.0,238941.0,40.822442509,-73.864871886,"(40.822442509, -73.864871886)"
944489145,07/18/2006,21:57:00,,,07/18/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103.0,INSIDE,,,,1042783.0,195343.0,40.702662808,-73.78889631199999,"(40.702662808, -73.788896312)"
973317682,07/18/2006,21:57:00,,,07/18/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103.0,INSIDE,,,,1042783.0,195343.0,40.702662808,-73.78889631199999,"(40.702662808, -73.788896312)"
714886227,07/18/2006,06:20:00,,,07/18/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102.0,INSIDE,,,,1026726.0,190529.0,40.689541156,-73.84683771,"(40.689541156, -73.84683771)"
835351733,07/18/2006,00:15:00,,,07/18/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113.0,OUTSIDE,,,,1045303.0,186091.0,40.677251245,-73.779891562,"(40.677251245, -73.779891562)"
399760013,07/17/2006,23:20:00,,,07/17/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110.0,OUTSIDE,,,,1022936.0,208547.0,40.739013586999995,-73.860400465,"(40.739013587, -73.860400465)"
905975490,07/17/2006,22:48:00,,,07/17/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32.0,INSIDE,,,,999340.0,234492.0,40.810297536,-73.94548989100001,"(40.810297536, -73.945489891)"
845340320,07/16/2006,04:45:00,,,07/16/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67.0,OUTSIDE,,,,1004905.0,179376.0,40.659006507,-73.925555929,"(40.659006507, -73.925555929)"
833092259,07/16/2006,04:30:00,,,07/16/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,88.0,INSIDE,,,WHITMAN,991352.0,192378.0,40.694715308,-73.97439044800001,"(40.694715308, -73.974390448)"
323661887,07/15/2006,17:20:00,,,07/15/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47.0,INSIDE,,,,1027655.0,268342.0,40.903111788000004,-73.842984915,"(40.903111788, -73.842984915)"
175543396,07/15/2006,05:35:00,,,07/15/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46.0,OUTSIDE,,,,1009873.0,247797.0,40.846791676,-73.907389381,"(40.846791676, -73.907389381)"
892623070,07/14/2006,22:55:00,,,07/14/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79.0,OUTSIDE,,,,997800.0,193080.0,40.696634612,-73.951136475,"(40.696634612, -73.951136475)"
615119125,07/14/2006,22:55:00,,,07/14/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79.0,OUTSIDE,,,,997800.0,193080.0,40.696634612,-73.951136475,"(40.696634612, -73.951136475)"
901189372,07/14/2006,07:30:00,,,07/14/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25.0,INSIDE,,,,999686.0,231567.0,40.80226862,-73.94424671600001,"(40.80226862, -73.944246716)"
400654030,07/25/1975,07:30:00,,,07/13/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,23.0,OUTSIDE,,,,999220.0,229230.0,40.795854994,-73.945935114,"(40.795854994, -73.945935114)"
133179289,07/12/2006,17:25:00,,,07/12/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42.0,OUTSIDE,,,,1009613.0,241202.0,40.828691071,-73.908354064,"(40.828691071, -73.908354064)"
488316455,07/12/2006,00:30:00,,,07/12/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115.0,OUTSIDE,,,,1020925.0,213761.0,40.753333263,-73.867628848,"(40.753333263, -73.867628848)"
432549330,07/10/2006,05:30:00,,,07/10/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,9.0,INSIDE,,,,986718.0,205163.0,40.729809601,-73.991096741,"(40.729809601, -73.991096741)"
752957840,07/09/2006,23:15:00,,,07/09/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77.0,OUTSIDE,,,,1005418.0,184431.0,40.672880145,-73.923691086,"(40.672880145, -73.923691086)"
998544260,07/09/2006,22:30:00,,,07/09/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110.0,OUTSIDE,,,,1018766.0,211709.0,40.747709736,-73.875431939,"(40.747709736, -73.875431939)"
769530413,07/09/2006,04:30:00,,,07/09/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105.0,OUTSIDE,,,,1056200.0,195663.0,40.703442209,-73.740503394,"(40.703442209, -73.740503394)"
720566114,07/08/2006,21:45:00,,,07/08/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121.0,INSIDE,,,,946641.0,170960.0,40.635850644,-74.135506191,"(40.635850644, -74.135506191)"
961324368,07/07/2006,01:10:00,,,07/07/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62.0,INSIDE,,,,985172.0,156517.0,40.596287392,-73.996681454,"(40.596287392, -73.996681454)"
388194720,07/05/2006,19:50:00,,,07/05/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47.0,OUTSIDE,,,,1023166.0,260206.0,40.880802011,-73.859271018,"(40.880802011, -73.859271018)"
709989234,07/05/2006,17:35:00,,,07/05/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42.0,INSIDE,,,,1013557.0,242694.0,40.832773975,-73.894096197,"(40.832773975, -73.894096197)"
119706976,11/17/1991,02:40:00,,,07/05/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79.0,OUTSIDE,,,,1000439.0,193356.0,40.697387734,-73.941618866,"(40.697387734, -73.941618866)"
732847164,09/11/1990,05:44:00,,,07/05/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40.0,INSIDE,,,,1010107.0,235102.0,40.811946866,-73.906592535,"(40.811946866, -73.906592535)"
730795006,07/04/2006,03:56:00,,,07/04/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,23.0,INSIDE,,,,999054.0,225533.0,40.785708004,-73.946542795,"(40.785708004, -73.946542795)"
932904354,07/03/2006,11:45:00,,,07/03/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,61.0,INSIDE,,,,1001023.0,156428.0,40.596027283000005,-73.93960459600001,"(40.596027283, -73.939604596)"
498657539,07/02/2006,02:55:00,,,07/02/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44.0,INSIDE,,,,1007411.0,242802.0,40.83308866,-73.916305306,"(40.83308866, -73.916305306)"
528661878,07/01/2006,04:30:00,,,07/01/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41.0,INSIDE,,,,1012551.0,236626.0,40.816122326999995,-73.89775711899999,"(40.816122327, -73.897757119)"
965910680,06/30/2006,22:18:00,,,06/30/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79.0,OUTSIDE,,,,995963.0,188713.0,40.684650824,-73.957768786,"(40.684650824, -73.957768786)"
642590433,06/30/2006,20:47:00,,,06/30/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25.0,OUTSIDE,,,,1001666.0,229217.0,40.795814831,-73.937101065,"(40.795814831, -73.937101065)"
300418301,06/30/2006,10:45:00,,,06/30/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14.0,INSIDE,,,,989508.0,213200.0,40.751867952,-73.981023956,"(40.751867952, -73.981023956)"
443574730,06/30/2006,10:45:00,,,06/30/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14.0,INSIDE,,,,989508.0,213200.0,40.751867952,-73.981023956,"(40.751867952, -73.981023956)"
132542567,06/29/2006,18:00:00,,,06/29/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103.0,OUTSIDE,,,,1040606.0,197129.0,40.707579078,-73.796732905,"(40.707579078, -73.796732905)"
421198871,06/28/2006,22:56:00,,,06/28/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32.0,OUTSIDE,,,,1000570.0,238608.0,40.821592616,-73.941036595,"(40.821592616, -73.941036595)"
767889244,06/28/2006,19:51:00,,,06/28/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79.0,OUTSIDE,,,,998619.0,190754.0,40.690248988,-73.948187901,"(40.690248988, -73.948187901)"
745082296,06/28/2006,06:45:00,,,06/28/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44.0,INSIDE,,,,1009320.0,244794.0,40.838550909,-73.909399374,"(40.838550909, -73.909399374)"
993158016,06/27/2006,22:45:00,,,06/28/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46.0,OUTSIDE,,,,1007610.0,250032.0,40.852932365,-73.91556100300001,"(40.852932365, -73.915561003)"
778016011,06/27/2006,09:07:00,,,06/27/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,INSIDE,,,,1020312.0,186679.0,40.679002252,-73.869986448,"(40.679002252, -73.869986448)"
314490812,06/26/2006,16:30:00,,,06/26/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105.0,INSIDE,,,,1054366.0,196628.0,40.706105618,-73.747107896,"(40.706105618, -73.747107896)"
934003943,06/25/2006,21:35:00,,,06/25/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113.0,INSIDE,,,,1041342.0,189494.0,40.686618114,-73.794142978,"(40.686618114, -73.794142978)"
162451967,06/24/2006,03:01:00,,,06/24/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41.0,OUTSIDE,,,,1013902.0,238673.0,40.821736332,-73.89286726,"(40.821736332, -73.89286726)"
305949610,06/24/2006,02:05:00,,,06/24/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,OUTSIDE,,,,1019132.0,179664.0,40.659752388,-73.87427701600001,"(40.659752388, -73.874277016)"
228495739,06/24/2006,02:05:00,,,06/24/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,OUTSIDE,,,,1019132.0,179664.0,40.659752388,-73.87427701600001,"(40.659752388, -73.874277016)"
601628596,06/23/2006,21:15:00,,,06/23/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67.0,OUTSIDE,,,,1006066.0,175631.0,40.648724517,-73.921383526,"(40.648724517, -73.921383526)"
226166037,06/23/2006,13:10:00,,,06/23/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,90.0,OUTSIDE,,,WILLIAMSBURG,999632.0,198004.0,40.710146841,-73.944518542,"(40.710146841, -73.944518542)"
209433899,06/23/2006,08:45:00,,,06/23/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77.0,OUTSIDE,,,,1000366.0,184300.0,40.672531217,-73.941903786,"(40.672531217, -73.941903786)"
803104472,06/23/2006,03:40:00,,,06/23/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,63.0,OUTSIDE,,,,1006640.0,170333.0,40.634181214,-73.919332595,"(40.634181214, -73.919332595)"
317766675,06/23/2006,02:58:00,,,06/23/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40.0,INSIDE,,,,1004257.0,234906.0,40.811424085,-73.92772634800001,"(40.811424085, -73.927726348)"
974189972,06/23/2006,01:44:00,,,06/23/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70.0,OUTSIDE,,,,995724.0,174752.0,40.646331289,-73.958654288,"(40.646331289, -73.958654288)"
195905200,06/22/2006,08:50:00,,,06/22/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47.0,OUTSIDE,,,,1032580.0,262816.0,40.887919101,-73.825208779,"(40.887919101, -73.825208779)"
553055207,06/21/2006,15:37:00,,,06/21/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77.0,OUTSIDE,,,,1001900.0,184197.0,40.67224558,-73.936374036,"(40.67224558, -73.936374036)"
154442651,06/21/2006,09:00:00,,,06/21/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42.0,INSIDE,,,,1014449.0,241463.0,40.829392231,-73.89087836600001,"(40.829392231, -73.890878366)"
877091709,06/21/2006,01:40:00,,,06/21/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101.0,OUTSIDE,,,,1053494.0,161530.0,40.609776567,-73.75061339300001,"(40.609776567, -73.750613393)"
799508196,06/19/2006,09:18:00,,,06/19/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,44.0,OUTSIDE,,,,1003740.0,244538.0,40.837862341,-73.929566028,"(40.837862341, -73.929566028)"
